uri,label,lat,lon,type,cluster
http://dbpedia.org/resource/Santa_Galla,Santa Galla,41.86780166625977,12.48960018157959,HistoricBuilding,0
http://dbpedia.org/resource/Santa_Lucia_a_Piazza_d'Armi,Santa Lucia a Piazza d'Armi,41.91949844360352,12.4565315246582,HistoricBuilding,3
http://dbpedia.org/resource/Santa_Lucia_del_Gonfalone,Santa Lucia del Gonfalone,41.89764022827148,12.46733283996582,HistoricBuilding,7
http://dbpedia.org/resource/Santa_Lucia_in_Selci,Santa Lucia in Selci,41.89461135864258,12.49638843536377,HistoricBuilding,0
"http://dbpedia.org/resource/Santa_Maria_Addolorata,_Rome","Santa Maria Addolorata, Rome",41.89619827270508,12.558424949646,HistoricBuilding,3
http://dbpedia.org/resource/Santa_Maria_Addolorata_a_piazza_Buenos_Aires,Santa Maria Addolorata a piazza Buenos Aires,41.91812133789062,12.50079536437988,HistoricBuilding,8
http://dbpedia.org/resource/Santa_Maria_Annunziata_in_Borgo,Santa Maria Annunziata in Borgo,41.90185928344727,12.4636058807373,HistoricBuilding,2
http://dbpedia.org/resource/Santa_Maria_Antiqua,Santa Maria Antiqua,41.89099884033203,12.48558330535889,HistoricBuilding,0
"http://dbpedia.org/resource/Santa_Maria_Ausiliatrice,_Rome","Santa Maria Ausiliatrice, Rome",41.87449645996094,12.53026676177979,HistoricBuilding,0
http://dbpedia.org/resource/Santa_Maria_Consolatrice_al_Tiburtino,Santa Maria Consolatrice al Tiburtino,41.89751815795898,12.53515434265137,HistoricBuilding,3
